id,name,universe,alias,tier,image_url,created_at,real_name,blurb,fit_roles,bad_roles,lines,prep_shift,Power_lvl
2fc3ddb2-4426-4f07-9e3e-0b25ccafc3d5,Anissa,INV,Anissa,A,,2026-08-28 00:26:55.746744+00,Anissa,Relentless Viltrumite warrior enforcing empire rule.,PE,A,,0,85
30079bfe-f593-4918-a34a-e5778aae9b94,Sanemi Shinazugawa,DS,,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/sanemi-shinazugawa.jpg,2026-08-19 13:13:40.4991+00,Sanemi,Has anger issues.,PE,S,,0,78
301e1a9f-3459-4d49-8542-559dff0b786b,Rex Splode,INV,Rex Splode,D,,2026-08-28 00:26:55.746744+00,Rex Sloan,Turns potential energy into explosive carnage.,WE,A,,0,62
303e1d38-5b80-4809-9586-46b379ec01f4,Homelander,BOYS,John,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/homelander.jpg,2026-08-16 16:53:54.077409+00,John,Looks like hope. Acts like a monster.,PE,A,"{""reply"":[""That's not very nice. I don't appreciate not nice."",""You should smile more. It'll be the last thing you do."",""I've heard scarier things from actual gods. You're not one.""],""taunt"":[""I could end this with a look. I'm choosing not to. Yet."",""Everyone loves me. You're about to learn why."",""I don't lose. The world just hasn't caught up.""],""falling"":[""This isn't supposed to happen to me. Ever."",""Somebody's going to answer for this. Personally.""],""overDown"":[""America's hero, doing what heroes do."",""Smile. This is what winning looks like.""]}",0,80
30e68b5d-5185-4cf8-899b-7f0513e2d699,Booster Gold,DC,Michael Carter,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/booster-gold.jpg,2026-08-11 04:47:36.459091+00,Michael Carter,He is not Green Lantern.,WA,ES,"{""reply"":[""Ha, good one, but have you seen my highlight reel?"",""Skeets, are you getting this? This is great content."",""I've survived worse for way better ratings than this.""],""taunt"":[""This is definitely getting sponsored later."",""Future tech, present-day beatdown. You're welcome."",""I'm basically a legend. The endorsements prove it.""],""falling"":[""Skeets, this is NOT going in the highlight reel."",""Okay, this one's not sponsor-friendly at all.""],""overDown"":[""And that's why they call me Booster Gold."",""Skeets, cut that, we're using it for the sizzle reel.""]}",0,76
311e6d03-b284-403b-b4a1-85f2876e6d9d,Ultron,MAR,No civilian name,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/ultron.jpg,2026-08-11 04:47:36.459091+00,No civilian name,"Keeps coming back, like a bad reprint.",SE,A,"{""reply"":[""Your objection has been noted and dismissed."",""I am inevitable. You are a delay."",""I do not fear what I have already outgrown.""],""taunt"":[""I have upgraded past your understanding."",""There is no version of this where you win."",""I have already calculated your defeat, several times over.""],""falling"":[""I will simply build a better version of myself."",""This body was never the point.""],""overDown"":[""Peace in our time, achieved my way."",""Another variable eliminated.""]}",1,88
315209ca-7149-4f7a-8d25-ca153af82830,Ghost Rider,MAR,Johnny Blaze,S,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/ghost-rider.jpg,2026-08-11 04:47:36.459091+00,Johnny Blaze,Judges you on sight.,WE,A,"{""reply"":[""The Rider does not fear guilty men."",""Vengeance does not negotiate."",""Your penance is coming either way.""],""taunt"":[""Look into my eyes. Feel what you deserve."",""The Spirit of Vengeance judges you now."",""Your sins are about to catch fire.""],""falling"":[""Even the Rider answers to something older."",""This is not the end of the ledger.""],""overDown"":[""Judgment delivered. As promised."",""The chain never misses.""]}",0,96
3157c27d-b1e0-4491-bd70-01939703e544,Jiraiya,NAR,Jiraiya,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/jiraiya.jpg,2026-08-11 04:47:36.459091+00,Jiraiya,"Terrible role model, excellent teacher.",SA,P,"{""reply"":[""I've heard scarier threats from angry editors, kid."",""Big talk. I've survived worse with a smile."",""You'll learn respect the hard way, apparently.""],""taunt"":[""The Toad Sage doesn't lose to amateurs."",""I've trained legends. This is just Tuesday."",""Watch closely, this is how a real shinobi fights.""],""falling"":[""Guess I'll die researching to the very end. Fitting."",""Tell Naruto... he's gonna surpass all of us.""],""overDown"":[""That's how the legendary Sannin handles business."",""Naruto's gonna hear a great story about this later.""]}",1,86
321f4326-b14c-4c79-b2c4-adeaf9da6442,Abomination,MAR,Emil Blonksy,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/Abomination.jpg,2026-08-16 16:53:54.077409+00,Emil Blonsky,Wanted Hulk's power. Got the ugly part too.,PE,A,"{""reply"":[""Cute threat. I've survived worse gamma exposure than this."",""Blonsky doesn't flinch. Not anymore, not after everything."",""You'll wanna save that speech for someone who cares.""],""taunt"":[""Wanted Hulk's power. Got the ugly part too. Works fine."",""Gamma radiation and a grudge. Good combination."",""I don't do subtle. I do overwhelming.""],""falling"":[""Even gamma-mutated rage has its limits, apparently."",""Didn't think anything could put me down. Noted.""],""overDown"":[""That's what happens when you underestimate the ugly part."",""Emil Blonsky, undefeated today.""]}",0,86
324df9a9-946c-4bdf-9344-42ecf0ad6c3b,Black Adam,DC,,S,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/black-adam.jpg,2026-08-16 16:53:54.077409+00,Teth-Adam,Same gods as the boy. None of the mercy.,PE,A,"{""reply"":[""Mercy is a weakness I buried five thousand years ago."",""You speak like the boy. You will not last like him."",""Shazam's restraint is not mine to share.""],""taunt"":[""Same six gods as the boy. None of his mercy."",""Kahndaq does not forgive. Neither do I."",""I have ruled empires you cannot imagine.""],""falling"":[""Five thousand years, and still this happens."",""Even the gods' champion answers to something, apparently.""],""overDown"":[""Kahndaq's justice, delivered without hesitation."",""This is what six gods without mercy looks like.""]}",0,94
34bffe02-a94a-45bd-8cf1-85184012ce95,Zatanna,DC,Zatanna Zatara,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/zatanna.jpg,2026-08-11 04:47:36.459091+00,Zatanna Zatara,Sdrawkcab skaeps ehs.,WA,PE,"{""reply"":[""Words have power. Yours have none."",""I've silenced louder threats with a single spell."",""Careful what you say near a magician who means it.""],""taunt"":[""Sdrawkcab I kaeps, dna I nettirw ma gnisol reven."",""Magic words end fights faster than fists."",""I've hexed scarier things than you before dinner.""],""falling"":[""Even backwards magic has its limits."",""That spell did NOT go as planned.""],""overDown"":[""Taht saw ysae."",""The show's over. I win, as usual.""]}",0,84
34d65416-4657-4324-8afa-5a93b928647b,Raven,DC,Rachel Roth,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/raven.jpg,2026-08-11 04:47:36.459091+00,Rachel Roth,"Father issues, cosmic scale.",WA,P,"{""reply"":[""You have no idea what I hold back daily."",""My emotions are dangerous. You just made them worse."",""I do not need to raise my voice to end this.""],""taunt"":[""My father is a demon. You are a footnote."",""Azarath, Metrion, Zinthos. Say goodbye."",""I keep darkness on a leash. Careful, it's loose now.""],""falling"":[""Father's influence... it's stirring again."",""I need to meditate. After this, apparently.""],""overDown"":[""The darkness stays contained. Mostly."",""Azarath's teachings, put to use.""]}",0,81
35c2cf61-b5fd-466c-b3bb-b0e1e7273fc1,Morel Mackernasey,HXH,,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/morel-mackernasey.jpg,2026-08-19 13:13:40.4991+00,Morel,,PA,W,,1,79
361d31ef-53f8-425f-8e4e-9755a14507fa,Gorilla Grodd,DC,Grodd,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/gorilla-grodd.jpg,2026-08-11 04:47:36.459091+00,Grodd,Telepathic gorilla.,SPE,A,"{""reply"":[""Your thoughts betrayed you before you spoke them."",""I do not fear what I can already read and counter."",""Grodd has ruled cities. This is a minor inconvenience.""],""taunt"":[""A telepathic gorilla just read your entire strategy."",""Gorilla City did not crown me for nothing."",""I've conquered minds greater than yours already.""],""falling"":[""Even Grodd's mind cannot account for everything."",""This will not go unanswered, I assure you.""],""overDown"":[""Grodd's mind, once again, proven supreme."",""Gorilla City will hear of this triumph.""]}",1,65
364c88c5-98f7-4046-8262-42c0d8b6f701,Horace Slughorn,HP,,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/horace-slughorn.jpg,2026-08-19 13:13:40.4991+00,Slughorn,,SA,P,,1,64
36756598-7202-4213-a43a-3f65b6c5e729,Reverse-Flash,DC,Eobard Thawne,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/reverse-flash.jpg,2026-08-11 04:47:36.459091+00,Eobard Thawne,Ruined your childhood retroactively.,SE,A,"{""reply"":[""I calculated your response before you gave it."",""You cannot out-think someone who's already lived tomorrow."",""Barry never beats me. Neither will you.""],""taunt"":[""I've had this fight planned since before you were born."",""I ran through this moment a thousand times already."",""The future already knows how this ends. Badly, for you.""],""falling"":[""This was not... this was not in the plan."",""Even I did not calculate for this variable.""],""overDown"":[""I told you. Already planned."",""The timeline required this outcome.""]}",1,88
388ed811-dbd1-4a52-8c5a-e8d540b1f7eb,Jean Grey,MAR,Jean Grey,S,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/jean-grey.jpg,2026-08-11 04:47:36.459091+00,Jean Grey,Reads the room. Literally.,WA,S,"{""reply"":[""I read that thought before you finished it."",""You should be more careful what you think at me."",""The Phoenix does not appreciate threats.""],""taunt"":[""I already know what you're about to try."",""The Phoenix stirs when I'm challenged. Careful."",""Your mind is louder than you think.""],""falling"":[""Something in me is burning. It always does."",""The Phoenix isn't finished. It never is.""],""overDown"":[""I saw that coming. From a mile away."",""The fire in me doesn't go out easily.""]}",0,94
38d191a6-abf5-4899-b35a-cdbead59212f,Groot,MAR,Groot,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/groot.jpg,2026-08-11 04:47:36.459091+00,Groot,"3 words, infinite range.",PA,S,"{""reply"":[""I am Groot."",""I am Groot?"",""I am Groot...""],""taunt"":[""I am Groot."",""I am Groot!"",""I. Am. Groot.""],""falling"":[""I am Groot..."",""I am Groot.""],""overDown"":[""I am Groot."",""I am Groot!""]}",0,73
39e16a0f-838c-427e-ac48-f5e74ab06630,Feitan Portor,HXH,,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/feitan-portor.jpg,2026-08-19 13:13:40.4991+00,Feitan,,E,AS,,0,76
3a57b5e2-6466-47c6-a040-c45576ebeb32,Red Robin,DC,Tim Drake,D,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/red-robin.jpg,2026-08-16 16:53:54.077409+00,Tim Drake,Worked out the Bat identity.,SA,PE,"{""reply"":[""I've solved harder problems than your bravado."",""Careful. I take notes on people like you."",""Tim Drake doesn't scare easy. Never did.""],""taunt"":[""I worked out Batman's identity from one photograph."",""I've already found four ways to end this."",""Detective work isn't just Bruce's thing anymore.""],""falling"":[""Didn't factor that variable in. Rare mistake."",""Bruce is going to have questions about this later.""],""overDown"":[""Case closed. Efficiently, as always."",""That's what happens when you underestimate the detective.""]}",1,60
3a889fc2-3009-4518-a572-a1670cf8d6e7,Wolverine,MAR,Logan,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/wolverine.jpg,2026-08-11 04:47:36.459091+00,Logan,Bagged twice. Still smells of cigars.,PE,S,"{""reply"":[""Talk's cheap. Claws ain't."",""You picked a fight you can't win, bub."",""I've been carved up worse than this'll get.""],""taunt"":[""I'm the best there is at this. Bub."",""Go ahead. I heal faster than you can hit."",""This is gonna hurt you more than me.""],""falling"":[""Takes more than that to keep me down."",""Healing factor's gonna have words about this.""],""overDown"":[""Told ya. Best there is."",""Stay down. I ain't in the mood.""]}",0,78
3ab64219-cb96-4aa6-ab01-076ef52027e1,Nova,MAR,Richard Rider,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/nova.jpg,2026-08-11 04:47:36.459091+00,Richard Rider,Space cop with a temper.,PW,S,"{""reply"":[""I've heard scarier threats broadcast across three galaxies."",""Save it for someone who isn't wearing a badge."",""The Corps doesn't answer to noise.""],""taunt"":[""Nova Corps doesn't lose border disputes."",""I've patrolled worse sectors than this fight."",""Space cop's got a temper. You're about to meet it.""],""falling"":[""Corps is gonna hear about this. Eventually."",""Should've called for backup. My bad.""],""overDown"":[""Nova Corps, case closed."",""That's how we handle it out here.""]}",0,74
3b7e8291-e3d5-423d-9954-9ed57de994f9,Black Widow,MAR,Natasha Romanoff,D,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/black-widow.jpg,2026-08-11 04:47:36.459091+00,Natasha Romanoff,Wins fights she never starts.,SE,P,"{""reply"":[""I've been trained for worse than you."",""Save the threats, I've heard better."",""You talk more than you fight. Noted.""],""taunt"":[""I've already found three ways to end this."",""You should've done your homework on me."",""I don't lose fights I plan for.""],""falling"":[""Red in my ledger just got longer."",""I've had worse. Barely.""],""overDown"":[""Should've walked away when you had the chance."",""I don't do rematches.""]}",1,60
3cdc713b-265e-4a5c-bdf9-b1c62ad1bc4e,Kenjaku,JJK,,A,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/kenjaku.jpg,2026-08-19 13:13:40.4991+00,Kenjaku,,SW,P,,2,90
3db875fb-17de-472a-baf4-087d2980f7d0,Mysterio,MAR,Quentin Beck,D,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/mysterio.jpg,2026-08-11 04:47:36.459091+00,Quentin Beck,You already lost. Probably.,WSE,P,"{""reply"":[""Was that real, or another illusion? Guess."",""I've fooled smarter audiences than you."",""You're arguing with a hologram right now, most likely.""],""taunt"":[""You already lost. Probably. You'll never know for sure."",""Nothing you're seeing right now is real."",""The special effects budget alone should scare you.""],""falling"":[""Wait, this part wasn't scripted."",""Even the master of illusion gets caught sometimes.""],""overDown"":[""The show, as always, ends on my terms."",""Applause would be appropriate here.""]}",1,49
3e1b5f65-a3ba-4998-a626-88b96290e914,Rock Lee,NAR,Lee,B,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/rock-lee.jpg,2026-08-11 04:47:36.459091+00,Lee,No talent whatsoever. Wins anyway.,PA,WE,"{""reply"":[""Hard work beats talent every single time!"",""I don't need genius, I have determination!"",""That's exactly the kind of thing a genius says before losing!""],""taunt"":[""No ninjutsu, no genjutsu, just hard work and fists!"",""I've trained harder than you can imagine!"",""Guy-sensei's teachings are about to prove themselves!""],""falling"":[""Even hard work has its limits, apparently."",""Guy-sensei... I'm sorry I couldn't finish this properly.""],""overDown"":[""Hard work! It always pays off!"",""Guy-sensei, I did it! I really did it!""]}",0,76
3f78fb43-67dd-4b17-9939-871f5cbc8d23,Jill Valentine,RE,Jill Sandwich ,C,https://trtccsljexjplnuhnlkz.supabase.co/storage/v1/object/public/character-art/jill-valentine.jpg,2026-08-17 22:20:46.703215+00,Jill Valentine,Survivor of Racoon City.,SA,P,"{""reply"":[""You want S.T.A.R.S.? I'll give you S.T.A.R.S.!"",""I've survived worse than this.""],""taunt"":[""Is that all you've got?"",""I don't drop easily.""],""falling"":[""Not like this...""],""overDown"":[""Threat neutralized.""]}",1,59
